,lgX,eventId,eventStart,Teamid_0,Teamid_1,siX,btX,marketLineId,marketId,points,american_price,price,sourcePrice
24013,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms60:an0,bt2,-110,211742773,1440367,3.5,-110,1.91
24014,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms60:an0,bt3,-105,211742785,1440392,70.5,-105,1.95
24015,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms60:an0,bt1,150,211742778,1440339,,150,2.5
24016,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms59:an0,bt2,-110,212836765,1440367,3.5,-110,-110.0
24017,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms59:an0,bt3,-110,212836767,1440392,69.5,-110,-110.0
24018,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms59:an0,bt1,145,212836769,1440339,0.0,145,145.0
24019,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms62:an0,bt2,100,218587759,1440367,3.5,100,100.0
24020,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms62:an0,bt3,100,218587761,1440392,69.5,100,100.0
24021,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms54:an0,bt2,-104,209805720,1440367,3.0,-104,-104.0
24022,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms54:an0,bt3,-110,209805722,1440392,69.5,-110,-110.0
24023,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms49:an0,bt2,-110,209821311,1440367,3.5,-110,0.502487562189055
24024,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms49:an0,bt3,-110,209821433,1440392,70.0,-110,0.5
24025,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms49:an0,bt1,-110,209821431,1440339,,-110,0.45045045045045
24026,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms9:an0,bt2,-104,209805494,1440367,3.0,-104,-104.0
24027,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms9:an0,bt3,-110,209805496,1440392,69.5,-110,-110.0
24028,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms21:an0,bt2,-110,209840029,1440367,3.5,-110,-110.0
24029,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms21:an0,bt3,-110,209840033,1440392,69.5,-110,-110.0
24030,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms21:an0,bt1,135,209840027,1440339,,135,135.0
24031,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms53:an0,bt2,101,209805285,1440367,3.0,101,101.0
24032,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms53:an0,bt3,-108,209805302,1440392,69.5,-108,-108.0
24033,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms11:an0,bt2,-110,210534994,1440367,-1.0,-110,1.90476
24034,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms11:an0,bt3,-110,210534997,1440392,-1.0,-110,1.92307
24035,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms11:an0,bt1,-110,210534991,1440339,,-110,2.35294
24036,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms33:an0,bt2,-110,209932409,1440367,3.5,-110,1.91
24037,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms33:an0,bt3,-110,209932411,1440392,69.5,-110,1.91
24038,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms33:an0,bt1,140,209932408,1440339,,140,2.4
24039,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms61:an0,bt2,100,218587757,1440367,3.5,100,100.0
24040,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms61:an0,bt3,100,218587760,1440392,69.5,100,100.0
24041,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms17:an0,bt2,-110,211763207,1440367,4.0,-110,1.90909
24042,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms17:an0,bt3,-112,211763208,1440392,69.5,-112,1.89286
24043,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms17:an0,bt1,138,211763206,1440339,,138,2.38
24044,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms20:an0,bt2,-110,210016481,1440367,3.5,-110,1.91
24045,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms20:an0,bt3,-110,210016484,1440392,69.5,-110,1.91
24046,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms20:an0,bt1,143,211761483,1440339,,143,2.43
24047,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms4:an0,bt2,-110,210007878,1440367,3.5,-110,1.90909
24048,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms4:an0,bt3,-110,210007881,1440392,69.5,-110,1.90909
24049,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms4:an0,bt1,145,210006333,1440339,,145,2.45
24050,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms6:an0,bt2,-110,210401840,1440367,-1.0,-110,-110.0
24051,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms6:an0,bt3,-110,210401842,1440392,-1.0,-110,-110.0
24052,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms6:an0,bt1,-110,213264143,1440339,,-110,-165.0
24053,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms7:an0,bt2,-110,209821301,1440367,-1.0,-110,-108.0
24054,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms7:an0,bt3,-110,209821373,1440392,-1.0,-110,-110.0
24055,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms7:an0,bt1,-110,209821363,1440339,,-110,148.0
24056,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms3:an0,bt2,-110,209930773,1440367,3.5,-110,-110.0
24057,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms3:an0,bt3,-110,209930775,1440392,69.5,-110,-110.0
24058,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms3:an0,bt1,140,209930771,1440339,,140,140.0
24059,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms1:an0,bt2,-110,211944189,1440367,3.5,-110,1.90909091
24060,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms1:an0,bt3,-110,212820105,1440392,69.5,-110,1.90909091
24061,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms1:an0,bt1,150,211944191,1440339,0.0,150,2.5
24062,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms28:an0,bt2,-110,212974217,1440367,3.5,-110,1.90909090909091
24063,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms28:an0,bt3,-110,213843173,1440392,69.5,-110,1.90909090909091
24064,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms31:an0,bt2,-110,211761828,1440367,4.0,-110,-110.0
24065,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms31:an0,bt3,-112,211761832,1440392,69.5,-112,-112.0
24066,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms31:an0,bt1,138,211761826,1440339,,138,138.0
24067,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms27:an0,bt2,-110,211762341,1440367,4.0,-110,1.90909
24068,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms27:an0,bt3,-112,211762342,1440392,69.5,-112,1.89286
24069,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms27:an0,bt1,138,211762340,1440339,,138,2.38
24070,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms8:an0,bt2,-110,210272859,1440367,3.5,-110,-110.0
24071,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms8:an0,bt3,-110,210273279,1440392,70.0,-110,-110.0
24072,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms8:an0,bt1,144,218368486,1440339,,144,144.0
24073,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms2:an0,bt2,-110,209125958,1440367,3.5,-110,-110.0
24074,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms2:an0,bt3,-110,209125956,1440392,69.5,-110,-110.0
24075,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si0:ms2:an0,bt1,146,209125960,1440339,0.0,146,146.0
24076,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms49:an0,bt2,-110,209821310,1440365,-3.5,-110,0.498679867986799
24077,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms49:an0,bt3,-110,209821432,1440390,70.0,-110,0.500742574257426
24078,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms49:an0,bt1,-110,209821429,1440337,,-110,0.550311882573908
24079,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms61:an0,bt2,100,218587753,1440365,-3.5,100,100.0
24080,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms61:an0,bt3,100,218587755,1440390,69.5,100,100.0
24081,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms1:an0,bt2,-110,211944190,1440365,-3.5,-110,1.90909091
24082,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms1:an0,bt3,-110,212820104,1440390,69.5,-110,1.90909091
24083,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms1:an0,bt1,-175,211944192,1440337,0.0,-175,1.57142858
24084,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms9:an0,bt2,-116,209805493,1440365,-3.0,-116,-116.0
24085,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms9:an0,bt3,-110,209805495,1440390,69.5,-110,-110.0
24086,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms6:an0,bt2,-110,210401835,1440365,-1.0,-110,-110.0
24087,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms6:an0,bt3,-110,210401841,1440390,-1.0,-110,-110.0
24088,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms6:an0,bt1,-110,213264142,1440337,,-110,145.0
24089,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms7:an0,bt2,-110,209821300,1440365,-1.0,-110,-108.0
24090,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms7:an0,bt3,-110,209821372,1440390,-1.0,-110,-110.0
24091,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms7:an0,bt1,-110,209821362,1440337,,-110,-176.0
24092,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms54:an0,bt2,-116,209805719,1440365,-3.0,-116,-116.0
24093,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms54:an0,bt3,-110,209805721,1440390,69.5,-110,-110.0
24094,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms3:an0,bt2,-110,209930772,1440365,-3.5,-110,-110.0
24095,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms3:an0,bt3,-110,209930774,1440390,69.5,-110,-110.0
24096,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms3:an0,bt1,-165,209930769,1440337,,-165,-165.0
24097,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms59:an0,bt2,-110,212836766,1440365,-3.5,-110,-110.0
24098,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms59:an0,bt3,-110,212836768,1440390,69.5,-110,-110.0
24099,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms59:an0,bt1,-165,212836770,1440337,0.0,-165,-165.0
24100,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms11:an0,bt2,-110,210534992,1440365,-1.0,-110,1.94174
24101,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms11:an0,bt3,-110,210534995,1440390,-1.0,-110,1.92307
24102,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms11:an0,bt1,-110,210534990,1440337,,-110,1.62601
24103,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms67:an0,bt2,-104,220895507,1440365,-3.5,-104,510000.0
24104,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms67:an0,bt3,-104,220895511,1440390,69.5,-104,510000.0
24105,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms67:an0,bt1,-167,220895501,1440337,,-167,625000.0
24106,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms31:an0,bt2,-110,211761827,1440365,-4.0,-110,-110.0
24107,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms31:an0,bt3,-108,211761829,1440390,69.5,-108,-108.0
24108,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms31:an0,bt1,-175,211761825,1440337,,-175,-175.0
24109,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms17:an0,bt2,-110,211763204,1440365,-4.0,-110,1.90909
24110,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms17:an0,bt3,-108,211763205,1440390,69.5,-108,1.92593
24111,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms17:an0,bt1,-175,211763203,1440337,,-175,1.57143
24112,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms28:an0,bt2,-110,212974218,1440365,-3.5,-110,1.90909090909091
24113,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms28:an0,bt3,-110,213843169,1440390,69.5,-110,1.90909090909091
24114,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms10:an0,bt2,-110,209852673,1440365,-3.5,-110,-110.0
24115,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms10:an0,bt3,-110,209852676,1440390,69.5,-110,-110.0
24116,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms10:an0,bt1,-170,209852670,1440337,,-170,-170.0
24117,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms60:an0,bt2,-110,211742769,1440365,-3.5,-110,1.91
24118,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms60:an0,bt3,-115,211742781,1440390,70.5,-115,1.87
24119,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms60:an0,bt1,-175,211742775,1440337,,-175,1.57
24120,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms62:an0,bt2,100,218587754,1440365,-3.5,100,100.0
24121,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms62:an0,bt3,100,218587756,1440390,69.5,100,100.0
24122,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms20:an0,bt2,-110,210016479,1440365,-3.5,-110,1.91
24123,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms20:an0,bt3,-110,210016480,1440390,69.5,-110,1.91
24124,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms20:an0,bt1,-169,211761482,1440337,,-169,1.59
24125,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms56:an0,bt2,-115,209854553,1440365,-3.0,-115,-115.0
24126,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms56:an0,bt3,-110,209854555,1440390,70.0,-110,-110.0
24127,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms56:an0,bt1,-170,212693331,1440337,,-170,-170.0
24128,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms53:an0,bt2,-112,209805283,1440365,-3.0,-112,-112.0
24129,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms53:an0,bt3,-108,209805297,1440390,69.5,-108,-108.0
24130,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms33:an0,bt2,-110,209932404,1440365,-3.5,-110,1.91
24131,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms33:an0,bt3,-110,209932406,1440390,69.5,-110,1.91
24132,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms33:an0,bt1,-164,209932403,1440337,,-164,1.61
24133,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms2:an0,bt2,-110,209125957,1440365,-3.5,-110,-110.0
24134,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms2:an0,bt3,-110,209125955,1440390,69.5,-110,-110.0
24135,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms2:an0,bt1,-176,209125959,1440337,0.0,-176,-176.0
24136,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms4:an0,bt2,-110,210007873,1440365,-3.5,-110,1.90909
24137,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms4:an0,bt3,-110,210007877,1440390,69.5,-110,1.90909
24138,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms4:an0,bt1,-175,210006331,1440337,,-175,1.57143
24139,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms8:an0,bt2,-110,210272861,1440365,-3.5,-110,-110.0
24140,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms8:an0,bt3,-110,210273285,1440390,70.0,-110,-110.0
24141,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms8:an0,bt1,-165,218368484,1440337,,-165,-165.0
24142,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms21:an0,bt2,-110,209840028,1440365,-3.5,-110,-110.0
24143,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms21:an0,bt3,-110,209840031,1440390,69.5,-110,-110.0
24144,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms21:an0,bt1,-175,209840026,1440337,,-175,-175.0
24145,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms27:an0,bt2,-110,211762337,1440365,-4.0,-110,1.90909
24146,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms27:an0,bt3,-108,211762339,1440390,69.5,-108,1.92593
24147,lg2:pt1:pregame,39668,2022-12-29T02:00:00,695,672,si1:ms27:an0,bt1,-175,211762335,1440337,,-175,1.57143
24148,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms20:an0,bt3,-110,210022397,1440465,47.0,-110,1.91
24149,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms20:an0,bt1,105,210022395,1440420,,105,2.05
24150,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms20:an0,bt2,-110,210022396,1440448,1.5,-110,1.91
24151,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms33:an0,bt3,-110,209933348,1440465,48.0,-110,1.91
24152,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms33:an0,bt1,105,209933345,1440420,,105,2.05
24153,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms33:an0,bt2,-110,209933346,1440448,1.5,-110,1.91
24154,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms21:an0,bt3,-118,209840248,1440465,47.5,-118,-118.0
24155,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms21:an0,bt1,105,209840244,1440420,,105,105.0
24156,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms21:an0,bt2,-105,209840246,1440448,1.5,-105,-105.0
24157,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms49:an0,bt3,-110,209822051,1440465,47.5,-110,0.498354256937465
24158,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms49:an0,bt1,-110,209822044,1440420,,-110,0.465543880044564
24159,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms49:an0,bt2,-110,209821782,1440448,2.5,-110,0.51191110950127
24160,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms6:an0,bt3,-110,210425638,1440465,-1.0,-110,-110.0
24161,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms6:an0,bt1,-110,213273949,1440420,,-110,-120.0
24162,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms6:an0,bt2,-110,210425635,1440448,-1.0,-110,-110.0
24163,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms54:an0,bt3,-110,209812806,1440465,48.0,-110,-110.0
24164,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms54:an0,bt2,-112,209812804,1440448,2.0,-112,-112.0
24165,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms4:an0,bt3,-110,210016986,1440465,47.5,-110,1.90909
24166,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms4:an0,bt1,105,210016984,1440420,,105,2.05
24167,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms4:an0,bt2,-110,210016985,1440448,1.5,-110,1.90909
24168,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms53:an0,bt3,-108,209807377,1440465,48.0,-108,-108.0
24169,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms53:an0,bt2,-107,209807375,1440448,2.0,-107,-107.0
24170,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms3:an0,bt3,-110,209932956,1440465,47.5,-110,-110.0
24171,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms3:an0,bt1,105,209932948,1440420,,105,105.0
24172,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms3:an0,bt2,-110,209932950,1440448,1.5,-110,-110.0
24173,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms1:an0,bt3,-110,209834890,1440465,48.0,-110,1.90909091
24174,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms1:an0,bt1,110,211761360,1440420,0.0,110,2.1
24175,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms1:an0,bt2,-110,209834888,1440448,2.0,-110,1.90909091
24176,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms2:an0,bt3,-115,209125570,1440465,47.5,-115,-115.0
24177,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms2:an0,bt1,106,209125576,1440420,0.0,106,106.0
24178,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms2:an0,bt2,-105,209125573,1440448,1.5,-105,-105.0
24179,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms8:an0,bt3,-107,210287946,1440465,47.5,-107,-107.0
24180,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms8:an0,bt1,106,218368659,1440420,,106,106.0
24181,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms8:an0,bt2,-118,210285037,1440448,2.5,-118,-118.0
24182,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms7:an0,bt3,-110,209821944,1440465,-1.0,-110,-110.0
24183,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms7:an0,bt1,-110,209821931,1440420,,-110,113.0
24184,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms7:an0,bt2,-110,209821763,1440448,-1.0,-110,-106.0
24185,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms11:an0,bt3,-110,210968068,1440465,-1.0,-110,1.85185
24186,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms11:an0,bt1,-110,210968058,1440420,,-110,2.0202
24187,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms11:an0,bt2,-110,210968064,1440448,-1.0,-110,1.86915
24188,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms9:an0,bt3,-110,209807114,1440465,48.0,-110,-110.0
24189,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms9:an0,bt2,-112,209807112,1440448,2.0,-112,-112.0
24190,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms10:an0,bt3,-110,209852692,1440465,48.0,-110,-110.0
24191,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms10:an0,bt1,110,209852687,1440420,,110,110.0
24192,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms10:an0,bt2,-110,209852690,1440448,1.5,-110,-110.0
24193,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms17:an0,bt3,-114,211770884,1440465,47.5,-114,1.87719
24194,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms17:an0,bt1,100,211770882,1440420,,100,2.0
24195,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms17:an0,bt2,-109,211770883,1440448,1.5,-109,1.91743
24196,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms31:an0,bt3,-107,211770788,1440465,47.0,-107,-107.0
24197,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms31:an0,bt1,100,211770784,1440420,,100,100.0
24198,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms31:an0,bt2,-109,211770786,1440448,1.5,-109,-109.0
24199,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms27:an0,bt3,-114,211771048,1440465,47.5,-114,1.87719
24200,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms27:an0,bt1,100,211771046,1440420,,100,2.0
24201,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms27:an0,bt2,-109,211771047,1440448,1.5,-109,1.91743
24202,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms28:an0,bt3,-110,210376228,1440465,48.0,-110,1.90909090909091
24203,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms28:an0,bt1,105,217494981,1440420,0.0,105,2.05
24204,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms28:an0,bt2,-110,210376226,1440448,1.5,-110,1.90909090909091
24205,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms67:an0,bt3,102,219874699,1440465,47.5,102,495000.0
24206,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms67:an0,bt1,113,219877505,1440420,,113,470000.0
24207,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms67:an0,bt2,102,219874697,1440448,1.5,102,495000.0
24208,lg2:pt1:pregame,39700,2022-12-30T17:00:00,646,657,si1:ms62:an0,bt3,100,218587795,1440465,47.5,100,100.0
